author_name;book_id;role_name
Крышкин О.;460685;автор
Эпплфорд С.;916701;автор
Литвинов С.;315804;автор
Минин С.;1256821;автор
Блонди Э.;1214997;автор
Крюкова Е.;454232;автор
Ольшевская Н.;353475;автор
Куликова Г.;1220891;автор
Нэвилл А.;958471;автор
ОБарр Дж.;1252417;автор
Рогачевская М.;857582;автор
Пустовойтов В.;263690;автор
Олянишина Н.;872038;ред
Шон Т.;1095318;автор
Волченко Ю.;379332;пер
Филиппова М.;936241;автор
Серебрякова Л.;243407;автор
Саломатина Е.;1181877;ред
Донцова Д.;1184755;автор
Узорова О.;1075820;автор
Френч В.;1214369;автор
Голуб И.;1056853;автор
Соболева О.;1222755;автор
Сартр Ж.;854327;автор
Репин И.;1176280;автор
Леонович А.;1165770;автор
Смит У.;778053;автор
Барто А.;1065602;автор
Матвеев С.;901876;автор
Габо Л.;840907;автор
Новикова Е.;1199812;ред
Рыжков В.;1073548;автор
Михеев М.;1029507;автор
Дашкова П.;924086;автор
Вейдер М.;1202736;автор
Смилевская Л.;1059249;перевод
Купер Дж.;1171057;автор
Баранов П.;995619;автор
Морозинотто Д.;1183753;автор
Скальци Дж.;1192693;автор
Джиалонго З.;1015190;автор
Кутявина Н.;503479;автор
Штурм Н.;348957;автор
Тармашев С.;735036;автор
Бердж Р.;1231353;автор
Шустова И.;852214;автор
Богданова А.;295070;автор
Дэвид П.;1056907;автор
Травина И.;947638;автор
Ткаченко Е.;689260;автор
Мастер Чэнь.;713158;автор
Вильмонт Е.;320182;автор
Сошникова Т.;321267;автор
Резько И.;600501;автор
Дациери С.;1254935;автор
Батырева С.;1171983;автор
Бомон М.;1195817;автор
Стронгин В.;748957;автор
Оливер Л.;1227622;автор
Болдова М.;1204422;автор
Братья Гримм.;906006;автор
Тилье Ф.;1183023;автор
Голдинг У.;1218384;автор
Глотова М.;1065313;илл
Веденская Т.;967448;автор
Хаматова Ч.;1085408;автор
Хармон Д.;1069174;автор
Фрей Э.;1193431;автор
Шарма Р.;847682;автор
Чалдини Р.;367703;автор
Шляхов А.;497992;автор
Губерман И.;255560;автор
Георгиева М.;855222;автор
Валентино С.;1255811;автор
Мюссо Г.;744054;автор
Ле Неве К.;846173;автор
Имбирева Е.;1167735;автор
Шустерман Н.;1201235;автор
Дорн А.;1017599;автор
Садов С.;1205440;автор
Усанов В.;1237908;ред
Алейникова Ю.;489939;автор
Максимов М.;1216893;автор
Травина И.;694227;автор
Князева Д.;334826;автор
Токарчук О.;1231229;автор
Дойл А.;1238629;автор
Галдаев К.;1092707;автор
Абгарян Н.;840529;автор
Киплинг Р.;1210374;автор
Айтматов Ч.;1203801;автор
Косолапова М.;961591;отв-ред
Линт Ч.;1171944;автор
Эдел Т.;1074491;автор
Капица С.;814320;автор
Михейкин В.;1219652;автор
Нефедова Е.;1044251;автор
Посняков А.;980155;автор
Уотсон Дж.;867588;автор
Евтушенко А.;944842;автор
Гримм Б.;1006585;автор
Ткачева А.;1167130;автор
Симановский И.;1074392;автор
Перри Э.;751281;автор
Као И.;885711;автор
Барто А.;1021624;автор
Лавряшина Ю.;1204475;автор
Моррис Т.;1081967;автор
Горенштейн Ф.;996915;автор
Ли С.;1167136;автор
Гумилев Н.;1067956;автор
Никитин Ю.;283430;автор
Астахов П.;1057707;автор
Мойес П.;1076033;автор
Зверев С.;448339;автор
Ткачев А.;959082;автор
Глотова В.;1017896;автор
Чинь Ф.;1231338;автор
Сябитова Р.;298576;автор
Стругацкий А.;880421;автор
Рыжая С.;1226945;автор
Зотова Н.;1222075;сост
Яковлев Б.;326093;автор
Полевой Г.;407071;автор
Гудкова Л.;1201230;автор
Симблет С.;900948;автор
Стадникова Е.;314022;автор
Букай Х.;767287;автор
Яснов М.;825072;сост
Еркович В.;1183962;автор
Бобков П.;1172367;автор
Кинселла С.;772170;автор
Дмитриева В.;1177304;автор
Пинье И.;865179;автор
Глаголева О.;943772;сост
Спектор А.;752659;автор
Макеев А.;707586;автор
Борисова Г.;1005897;ред
Плохий С.;871646;автор
Мельникова И.;1072777;автор
Куно О.;834921;автор
Резько И.;463812;автор
Позина И.;1050551;отв-ред
Иванова О.;1242709;автор
Макнаб К.;337232;автор
Грин Х.;1189931;автор
Глебова Г.;900056;автор
Арментроут Дж.;834949;автор
Коломиец М.;1044452;автор
Кунин В.;1030149;автор
Дюма А.;575410;автор
Лукьяненко С.;1221711;автор
Гутерсон Б.;1207396;автор
Нолт Д.;377723;автор
Прозоров А.;861753;автор
МетельскаяШереметьева И.;1237734;автор
Ветрова Н.;966342;автор
Виноградова Т.;983020;автор
Александрова З.;352708;автор
Обозная О.;1247468;автор
Орловский Г.;296159;автор
Власенко Е.;710062;автор
ЛаринПодольский И.;1090217;автор
Голсуорси Дж.;268503;автор
Ситкин Е.;1196074;автор
Беляев А.;1255472;автор
Лазарева Е.;411281;сост
Коултер К.;1076014;автор
Маркин В.;994658;автор
Рот В.;763966;автор
Леонов Н.;449957;автор
Одоевский В.;1235798;автор
Бунин И.;512932;автор
Дмитриева В.;811584;сост
Алимова Р.;827149;автор
Зарецкая Л.;846008;автор
Адамс Д.;918393;автор
Марсонс А.;1178312;автор
Ховрмн А.;710932;автор
Гумилев Н.;1184037;автор
Николаевич С.;901980;автор
Джио С.;812223;автор
Леонов Н.;1204377;автор
Микелини Ф.;1184197;автор
Назарова В.;1085392;автор
Тамоников А.;937600;автор
Кэрролл Л.;783427;автор
Макьявелли Н.;945667;автор
Дандон Э.;1026372;автор
Матвеев С.;757968;автор
Приходько А.;1186919;автор
Прокопенко И.;1175177;автор
Нобель С.;1086711;автор
Шипилов А.;1170055;автор
Перл Д.;375648;автор
Хутлубян Х.;1223613;автор
Баранова И.;1091314;автор
Моррис Р.;1085892;автор
Улицкая Л.;261620;автор
Ллойд А.;885452;автор
Муту Ф.;1045374;автор
Метлицкая М.;772655;автор
Крылова Е.;350984;автор
Стругацкий А.;951841;автор
Эллсуорт А.;1090080;автор
Лебедева О.;1234496;ред
Могилевская А.;826026;автор
Тверская Е.;987984;автор
Прокопенко И.;1055143;автор
Мухранов А.;1035244;автор
Эккерсли К.;1183306;автор
Смилевска Л.;930775;ред
Елкин С.;832335;автор
Нефедкин А.;1018987;автор
Матвеева А.;911003;автор
Волков А.;891596;автор
Бьорк С.;826703;автор
Лебон Г.;1222836;автор
Мерников А.;1223225;автор
Блинова М.;1190905;автор
Осьминина Н.;1076132;автор
Оллрайт Д.;1075827;автор
Головнев Л.;260640;автор
Овчинникова М.;939673;автор
Бруша А.;1095657;автор
Доннелли Дж.;1240075;автор
Фрай М.;1222845;автор
ГармашРоффе Т.;825653;автор
Маккена Ш.;436513;автор
Енха К.;1228052;автор
Фролова Ж.;968963;автор
Горохова А.;935181;автор
Обозная О.;768036;автор
Пикуль В.;272294;автор
Волков С.;311963;автор
Бир Г.;1203792;автор
Хаддон С.;1049883;автор
Шмидт Т.;1160055;автор
Серова М.;1203576;автор
Фицнер В.;1182126;автор
Кристи А.;1189917;автор
Егорова В.;1221973;автор
